Participant_id,Technique,Gesture_set,height,distance,Checkpoint_time,Object_view_time,mistake_count,personalization_type
11,WRIST_ARM,GS2,0,7,2.562694,0.6674368,1,W3
11,WRIST_ARM,GS2,2.5,7,1.962251,0.8338648,0,W3
11,WRIST_ARM,GS2,0,10.5,4.790582,0.5711732,2,W3
11,WRIST_ARM,GS2,0,3.5,1.766319,0.6786699,0,W3
11,WRIST_ARM,GS2,5,10.5,5.181252,0.7237718,0,W3
11,WRIST_ARM,GS2,0,3.5,2.174565,0.7237718,1,W3
11,WRIST_ARM,GS2,2.5,3.5,2.18021,0.5560405,0,W3
11,WRIST_ARM,GS2,0,7,2.636263,0.4899586,0,W3
11,WRIST_ARM,GS2,2.5,3.5,2.226372,0.6533649,0,W3
11,WRIST_ARM,GS2,0,7,2.116643,0.7183759,0,W3
11,WRIST_ARM,GS2,2.5,10.5,2.864235,0.6263717,0,W3
11,WRIST_ARM,GS2,0,7,1.702355,0.4616824,0,W3
11,WRIST_ARM,GS2,0,10.5,2.572179,0.528609,0,W3
11,WRIST_ARM,GS2,5,7,3.203801,1.43379,0,W3
11,WRIST_ARM,GS2,0,7,2.644158,1.37613,0,W3
11,WRIST_ARM,GS2,0,7,2.895375,1.559889,0,W3
11,WRIST_ARM,GS2,0,3.5,1.617218,0.9738312,0,W3
11,WRIST_ARM,GS2,0,10.5,2.462843,0.5139646,0,W3
11,WRIST_ARM,GS2,5,10.5,3.816275,0.8070348,0,W3
11,WRIST_ARM,GS2,0,3.5,3.144433,1.014627,0,W3
11,WRIST_ARM,GS2,0,10.5,1.910477,0.7793165,0,W3
11,WRIST_ARM,GS2,2.5,10.5,3.910871,0.4852055,0,W3
11,WRIST_ARM,GS2,0,7,1.99132,0.8075187,0,W3
11,WRIST_ARM,GS2,5,10.5,5.109969,0.8059664,0,W3
11,WRIST_ARM,GS2,0,7,1.948794,0.7786499,0,W3
11,WRIST_ARM,GS2,5,10.5,2.463216,0.6675591,0,W3
11,WRIST_ARM,GS2,0,10.5,5.180676,0.7645648,4,W3
11,WRIST_ARM,GS2,0,3.5,2.323334,1.472441,0,W3
11,WRIST_ARM,GS2,5,3.5,5.821516,0.8074425,0,W3
11,WRIST_ARM,GS2,0,3.5,4.855255,0.7616429,0,W3
11,WRIST_ARM,GS2,2.5,3.5,1.783582,0.5433486,0,W3
11,WRIST_ARM,GS2,0,3.5,3.661715,1.237948,0,W3
11,WRIST_ARM,GS2,0,10.5,1.978995,0.7372416,0,W3
11,WRIST_ARM,GS2,5,7,2.351174,0.5835097,0,W3
11,WRIST_ARM,GS2,0,3.5,3.259753,1.226238,0,W3
11,WRIST_ARM,GS2,5,3.5,2.643282,1.02944,0,W3
11,WRIST_ARM,GS2,0,10.5,2.048115,0.667527,0,W3
11,WRIST_ARM,GS2,2.5,7,1.808492,0.6799577,0,W3
11,WRIST_ARM,GS2,0,3.5,1.922825,0.7389575,0,W3
11,WRIST_ARM,GS2,5,7,2.867552,0.9057171,0,W3
11,WRIST_ARM,GS2,0,10.5,4.41265,0.5415834,1,W3
11,WRIST_ARM,GS2,5,3.5,2.380847,1.001696,0,W3
11,WRIST_ARM,GS2,0,7,2.93821,0.7509105,1,W3
11,WRIST_ARM,GS2,2.5,10.5,2.881424,0.9043891,0,W3
11,WRIST_ARM,GS2,0,10.5,2.869203,0.6810297,0,W3
11,WRIST_ARM,GS2,2.5,7,1.711521,0.6107617,0,W3
11,WRIST_ARM,GS2,0,3.5,2.506757,0.7227568,1,W3
11,WRIST_ARM,GS2,0,7,4.90003,0.9734414,1,W3
11,WRIST_ARM,GS2,0,10.5,2.980817,0.946975,0,W3
11,WRIST_ARM,GS2,2.5,7,2.253991,0.7638771,0,W3
12,WRIST_ARM,GS2,0,7,4.1565,2.038697,3,W2
12,WRIST_ARM,GS2,2.5,7,2.952922,0.7810741,0,W2
12,WRIST_ARM,GS2,0,3.5,3.439456,2.116755,0,W2
12,WRIST_ARM,GS2,0,7,1.950585,1.028397,0,W2
12,WRIST_ARM,GS2,5,7,5.191428,1.932967,0,W2
12,WRIST_ARM,GS2,0,3.5,2.921921,1.515595,0,W2
12,WRIST_ARM,GS2,0,3.5,1.963271,1.225285,0,W2
12,WRIST_ARM,GS2,5,10.5,4.959544,1.310001,0,W2
12,WRIST_ARM,GS2,0,7,4.676325,1.055387,0,W2
12,WRIST_ARM,GS2,0,3.5,2.980623,1.363306,0,W2
12,WRIST_ARM,GS2,5,7,2.505873,0.8622795,0,W2
12,WRIST_ARM,GS2,0,3.5,2.839026,2.839026,0,W2
12,WRIST_ARM,GS2,0,10.5,4.67871,0.8767789,1,W2
12,WRIST_ARM,GS2,5,7,2.843037,1.407459,0,W2
12,WRIST_ARM,GS2,0,3.5,4.578943,1.931883,0,W2
12,WRIST_ARM,GS2,5,10.5,4.370481,1.447411,0,W2
12,WRIST_ARM,GS2,0,3.5,3.130946,3.130946,0,W2
12,WRIST_ARM,GS2,0,10.5,2.856133,0.9462118,0,W2
12,WRIST_ARM,GS2,2.5,3.5,2.435191,1.181755,0,W2
12,WRIST_ARM,GS2,0,10.5,2.047231,0.7225429,0,W2
12,WRIST_ARM,GS2,2.5,3.5,3.341229,0.6803656,0,W2
12,WRIST_ARM,GS2,0,3.5,1.936584,0.8895044,0,W2
12,WRIST_ARM,GS2,5,3.5,6.960508,1.236804,0,W2
12,WRIST_ARM,GS2,0,10.5,2.560294,1.137869,0,W2
12,WRIST_ARM,GS2,0,10.5,2.798188,0.6114709,0,W2
12,WRIST_ARM,GS2,2.5,7,2.104141,0.9042209,0,W2
12,WRIST_ARM,GS2,0,7,2.018206,0.6512867,0,W2
12,WRIST_ARM,GS2,5,3.5,4.277309,1.881795,0,W2
12,WRIST_ARM,GS2,0,7,1.721393,0.6342524,0,W2
12,WRIST_ARM,GS2,2.5,10.5,3.441808,0.7797673,2,W2
12,WRIST_ARM,GS2,0,10.5,3.840279,0.818501,0,W2
12,WRIST_ARM,GS2,2.5,7,1.727434,0.6536129,0,W2
12,WRIST_ARM,GS2,0,7,2.407081,0.6521127,1,W2
12,WRIST_ARM,GS2,5,3.5,4.820296,1.869234,0,W2
12,WRIST_ARM,GS2,0,7,2.585694,0.8724638,1,W2
12,WRIST_ARM,GS2,2.5,3.5,2.759815,1.114123,1,W2
12,WRIST_ARM,GS2,0,7,3.116019,0.8744354,0,W2
12,WRIST_ARM,GS2,2.5,10.5,2.897172,0.7660508,0,W2
12,WRIST_ARM,GS2,0,10.5,2.142837,0.777782,0,W2
12,WRIST_ARM,GS2,0,10.5,2.216146,0.71043,0,W2
12,WRIST_ARM,GS2,0,3.5,2.546896,0.9863682,0,W2
12,WRIST_ARM,GS2,0,10.5,2.61828,0.834383,0,W2
12,WRIST_ARM,GS2,2.5,10.5,7.140564,0.6381607,3,W2
12,WRIST_ARM,GS2,0,7,2.158635,0.9043344,0,W2
12,WRIST_ARM,GS2,5,10.5,5.401779,0.8625994,1,W2
12,WRIST_ARM,GS2,0,10.5,3.117853,0.8625994,4,W2
12,WRIST_ARM,GS2,2.5,3.5,2.032375,0.5715165,0,W2
12,WRIST_ARM,GS2,0,7,2.31287,0.9049282,0,W2
12,WRIST_ARM,GS2,0,7,3.800345,0.986708,0,W2
12,WRIST_ARM,GS2,0,3.5,1.880346,0.9450822,0,W2
12,WRIST_ARM,GS2,5,7,2.21113,1.069037,0,W2
12,WRIST_ARM,GS2,0,7,2.687937,2.687937,0,W2
12,WRIST_ARM,GS2,5,3.5,3.53721,2.173748,0,W2
12,WRIST_ARM,GS2,0,7,3.519625,1.208301,0,W2
12,WRIST_ARM,GS2,5,7,2.396435,0.9608213,0,W2
12,WRIST_ARM,GS2,0,10.5,1.86554,0.8753338,0,W2
12,WRIST_ARM,GS2,0,3.5,2.297622,1.447502,0,W2
12,WRIST_ARM,GS2,0,3.5,2.143666,0.5692995,1,W2
12,WRIST_ARM,GS2,0,3.5,2.074213,1.294205,0,W2
12,WRIST_ARM,GS2,0,7,1.881839,0.9733853,0,W2
12,WRIST_ARM,GS2,5,10.5,7.55806,0.9152232,1,W2
12,WRIST_ARM,GS2,0,3.5,2.784806,2.784806,0,W2
12,WRIST_ARM,GS2,5,3.5,5.041162,1.866506,2,W2
12,WRIST_ARM,GS2,0,10.5,3.4503,0.985572,0,W2
12,WRIST_ARM,GS2,2.5,3.5,2.367671,0.5995873,0,W2
12,WRIST_ARM,GS2,0,10.5,2.270941,0.7490264,0,W2
12,WRIST_ARM,GS2,5,7,3.185864,0.7495105,0,W2
12,WRIST_ARM,GS2,0,3.5,2.673163,2.673163,0,W2
12,WRIST_ARM,GS2,0,7,2.770643,0.682084,0,W2
12,WRIST_ARM,GS2,0,3.5,1.658057,0.7085386,0,W2
12,WRIST_ARM,GS2,2.5,7,2.198792,0.959596,0,W2
12,WRIST_ARM,GS2,0,10.5,2.200895,0.6950718,0,W2
12,WRIST_ARM,GS2,2.5,3.5,1.920739,1.00094,0,W2
12,WRIST_ARM,GS2,0,10.5,2.256891,0.8057535,0,W2
12,WRIST_ARM,GS2,2.5,10.5,2.002896,0.8061748,0,W2
12,WRIST_ARM,GS2,0,3.5,2.284138,2.284138,0,W2
12,WRIST_ARM,GS2,2.5,7,2.478765,0.7652352,1,W2
12,WRIST_ARM,GS2,0,7,2.115767,0.8889952,0,W2
12,WRIST_ARM,GS2,5,10.5,4.036469,0.694216,0,W2
12,WRIST_ARM,GS2,0,7,2.980116,1.002011,1,W2
12,WRIST_ARM,GS2,0,10.5,3.32773,0.8068938,0,W2
12,WRIST_ARM,GS2,2.5,10.5,2.437786,0.6116186,0,W2
12,WRIST_ARM,GS2,0,7,2.379587,1.083585,0,W2
12,WRIST_ARM,GS2,2.5,10.5,2.423804,0.5838357,0,W2
12,WRIST_ARM,GS2,0,10.5,2.308659,0.5262475,0,W2
12,WRIST_ARM,GS2,5,3.5,4.331785,1.54781,0,W2
12,WRIST_ARM,GS2,0,10.5,2.459215,0.9002679,0,W2
12,WRIST_ARM,GS2,5,10.5,3.220994,0.8788024,0,W2
12,WRIST_ARM,GS2,0,3.5,3.476916,3.476916,0,W2
12,WRIST_ARM,GS2,2.5,7,4.151872,0.9611055,0,W2
12,WRIST_ARM,GS2,0,7,1.891259,0.5828615,2,W1
12,WRIST_ARM,GS2,0,7,2.548603,0.7382409,1,W1
12,WRIST_ARM,GS2,0,10.5,4.636403,0.7792726,1,W1
12,WRIST_ARM,GS2,5,10.5,3.661771,0.3613676,0,W1
12,WRIST_ARM,GS2,0,7,3.284134,1.278199,0,W1
12,WRIST_ARM,GS2,2.5,10.5,1.879382,0.2232352,0,W1
12,WRIST_ARM,GS2,0,10.5,2.535805,0.6825218,0,W1
12,WRIST_ARM,GS2,0,10.5,1.54465,0.1240537,0,W1
12,WRIST_ARM,GS2,0,10.5,3.271964,0.7784138,0,W1
12,WRIST_ARM,GS2,0,7,2.10316,0.3886218,0,W1
12,WRIST_ARM,GS2,2.5,7,2.699772,0.5968117,0,W1
12,WRIST_ARM,GS2,0,10.5,1.697873,0.1662781,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.507265,0.6704612,0,W1
12,WRIST_ARM,GS2,0,7,1.670351,0.2624211,0,W1
12,WRIST_ARM,GS2,5,7,3.146578,1.213197,0,W1
12,WRIST_ARM,GS2,0,3.5,7.28283,5.291155,0,W1
12,WRIST_ARM,GS2,5,7,3.71564,1.265289,0,W1
12,WRIST_ARM,GS2,0,10.5,1.738549,0.1936513,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.452639,0.851498,0,W1
12,WRIST_ARM,GS2,0,3.5,3.230655,0.6396402,0,W1
12,WRIST_ARM,GS2,5,10.5,5.540057,0.917523,0,W1
12,WRIST_ARM,GS2,0,7,2.492234,0.4717292,0,W1
12,WRIST_ARM,GS2,5,10.5,3.521705,0.8763207,0,W1
12,WRIST_ARM,GS2,0,3.5,2.604683,2.604683,1,W1
12,WRIST_ARM,GS2,2.5,10.5,3.076463,0.7500802,0,W1
12,WRIST_ARM,GS2,0,7,1.447814,0.2209671,0,W1
12,WRIST_ARM,GS2,0,10.5,2.492403,0.9746861,0,W1
12,WRIST_ARM,GS2,0,10.5,2.074196,0.2492621,0,W1
12,WRIST_ARM,GS2,5,3.5,4.844076,1.895484,0,W1
12,WRIST_ARM,GS2,0,3.5,3.065137,3.065137,0,W1
12,WRIST_ARM,GS2,0,3.5,2.143491,0.8612993,0,W1
12,WRIST_ARM,GS2,2.5,7,2.225536,0.24964,0,W1
12,WRIST_ARM,GS2,0,3.5,2.842948,2.842948,0,W1
12,WRIST_ARM,GS2,0,3.5,1.531038,0.3326372,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.435264,0.7640324,0,W1
12,WRIST_ARM,GS2,0,3.5,2.325581,0.5704641,1,W1
12,WRIST_ARM,GS2,5,7,3.257579,1.001607,0,W1
12,WRIST_ARM,GS2,0,10.5,1.601058,0.2490413,0,W1
12,WRIST_ARM,GS2,2.5,7,2.381478,0.7924154,0,W1
12,WRIST_ARM,GS2,0,7,1.419037,0.2350797,0,W1
12,WRIST_ARM,GS2,5,3.5,3.633532,1.728305,0,W1
12,WRIST_ARM,GS2,0,3.5,2.492828,2.186911,0,W1
12,WRIST_ARM,GS2,2.5,10.5,3.132395,0.8878647,0,W1
12,WRIST_ARM,GS2,0,7,1.252526,0.2071581,0,W1
12,WRIST_ARM,GS2,5,3.5,3.104624,1.045617,0,W1
12,WRIST_ARM,GS2,0,10.5,2.604298,1.045617,4,W1
12,WRIST_ARM,GS2,2.5,10.5,2.407387,0.7502989,0,W1
12,WRIST_ARM,GS2,0,3.5,2.547802,0.8886014,0,W1
12,WRIST_ARM,GS2,5,3.5,2.394407,0.8622967,0,W1
12,WRIST_ARM,GS2,0,10.5,4.010789,0.09785657,1,W1
12,WRIST_ARM,GS2,5,10.5,3.910569,0.6807573,0,W1
12,WRIST_ARM,GS2,0,7,2.797678,0.3894299,1,W1
12,WRIST_ARM,GS2,0,7,3.482285,0.8913724,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.046831,0.1942548,0,W1
12,WRIST_ARM,GS2,0,10.5,2.741762,0.7491273,0,W1
12,WRIST_ARM,GS2,5,7,1.698251,0.1387479,0,W1
12,WRIST_ARM,GS2,0,10.5,2.340115,0.6401594,0,W1
12,WRIST_ARM,GS2,2.5,10.5,1.795367,0.2496204,0,W1
12,WRIST_ARM,GS2,0,7,2.103724,0.6118184,0,W1
12,WRIST_ARM,GS2,0,3.5,1.461287,0.6664423,0,W1
12,WRIST_ARM,GS2,0,10.5,4.928998,0.7788144,1,W1
12,WRIST_ARM,GS2,2.5,7,2.950643,0.1093327,1,W1
12,WRIST_ARM,GS2,0,7,2.95181,0.8066787,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.226798,0.24945,2,W1
12,WRIST_ARM,GS2,0,3.5,3.023053,3.023053,0,W1
12,WRIST_ARM,GS2,5,10.5,3.020048,0.3744411,0,W1
12,WRIST_ARM,GS2,0,10.5,2.798847,1.00168,0,W1
12,WRIST_ARM,GS2,2.5,7,1.433041,0.1938471,0,W1
12,WRIST_ARM,GS2,0,3.5,2.297721,2.297721,0,W1
12,WRIST_ARM,GS2,5,3.5,2.799073,0.7516838,0,W1
12,WRIST_ARM,GS2,0,3.5,2.951572,2.951572,0,W1
12,WRIST_ARM,GS2,5,7,2.268261,1.167823,0,W1
12,WRIST_ARM,GS2,0,3.5,2.242208,2.242208,0,W1
12,WRIST_ARM,GS2,0,7,3.106037,3.106037,0,W1
12,WRIST_ARM,GS2,2.5,3.5,2.615713,0.9723237,0,W1
12,WRIST_ARM,GS2,0,10.5,1.516962,0.09800801,0,W1
12,WRIST_ARM,GS2,0,10.5,2.201029,0.6686451,0,W1
12,WRIST_ARM,GS2,0,3.5,1.225366,0.304802,0,W1
12,WRIST_ARM,GS2,5,10.5,4.760315,0.5555379,1,W1
12,WRIST_ARM,GS2,0,7,1.573006,0.7657769,0,W1
12,WRIST_ARM,GS2,0,10.5,2.729461,1.002175,0,W1
12,WRIST_ARM,GS2,2.5,10.5,2.882412,0.6542,1,W1
12,WRIST_ARM,GS2,0,7,2.575389,1.099878,0,W1
12,WRIST_ARM,GS2,2.5,7,1.530808,0.1657391,1,W1
12,WRIST_ARM,GS2,0,3.5,2.410282,2.410282,0,W1
12,WRIST_ARM,GS2,5,3.5,2.239999,0.7915774,0,W1
12,WRIST_ARM,GS2,0,3.5,2.883013,2.883013,0,W1
12,WRIST_ARM,GS2,0,7,3.159691,0.3173994,2,W1
12,WRIST_ARM,GS2,0,7,2.79844,0.8898144,0,W1
12,WRIST_ARM,GS2,5,7,2.478144,0.4296764,1,W1
12,WRIST_ARM,GS2,0,7,1.532372,0.2778865,5,W3
12,WRIST_ARM,GS2,2.5,10.5,3.604628,0.6549901,0,W3
12,WRIST_ARM,GS2,0,3.5,1.753557,1.753557,0,W3
12,WRIST_ARM,GS2,0,7,3.189331,0.8074061,1,W3
12,WRIST_ARM,GS2,0,7,1.836442,0.2755491,0,W3
12,WRIST_ARM,GS2,0,7,2.660524,0.9180927,0,W3
12,WRIST_ARM,GS2,0,10.5,1.65546,0.3748412,0,W3
12,WRIST_ARM,GS2,5,7,4.205992,1.50676,0,W3
12,WRIST_ARM,GS2,0,3.5,2.659614,2.659614,0,W3
12,WRIST_ARM,GS2,0,7,2.519457,0.776675,0,W3
12,WRIST_ARM,GS2,2.5,7,1.391055,0.0687712,0,W3
12,WRIST_ARM,GS2,0,3.5,2.925237,0.7371942,0,W3
12,WRIST_ARM,GS2,5,10.5,2.965553,0.2628612,0,W3
12,WRIST_ARM,GS2,0,7,3.257218,1.013065,0,W3
12,WRIST_ARM,GS2,0,3.5,1.378501,0.5276107,0,W3
12,WRIST_ARM,GS2,2.5,10.5,4.07813,0.6809898,0,W3
12,WRIST_ARM,GS2,0,10.5,1.378375,0.08332901,0,W3
12,WRIST_ARM,GS2,0,3.5,1.700788,0.6544338,0,W3
12,WRIST_ARM,GS2,0,10.5,1.474546,0.276378,0,W3
12,WRIST_ARM,GS2,5,3.5,6.082075,1.547624,1,W3
12,WRIST_ARM,GS2,0,7,1.349768,0.3490848,0,W3
12,WRIST_ARM,GS2,5,7,3.580573,1.296771,0,W3
12,WRIST_ARM,GS2,0,3.5,5.597317,5.597317,0,W3
12,WRIST_ARM,GS2,2.5,7,3.383721,0.8482431,0,W3
12,WRIST_ARM,GS2,0,7,1.19692,0.1794655,0,W3
12,WRIST_ARM,GS2,2.5,3.5,2.116883,0.5000658,0,W3
12,WRIST_ARM,GS2,0,10.5,1.975172,0.2060555,0,W3
12,WRIST_ARM,GS2,5,7,6.725052,1.073508,3,W3
12,WRIST_ARM,GS2,0,3.5,3.355542,3.355542,0,W3
12,WRIST_ARM,GS2,5,10.5,4.649797,1.22589,0,W3
12,WRIST_ARM,GS2,0,10.5,1.379743,0.1102671,0,W3
12,WRIST_ARM,GS2,2.5,3.5,2.059482,0.4711752,0,W3
12,WRIST_ARM,GS2,0,10.5,1.43237,0.09707151,0,W3
12,WRIST_ARM,GS2,2.5,3.5,1.965006,0.5017391,0,W3
12,WRIST_ARM,GS2,0,10.5,1.251467,0.08226927,0,W3
12,WRIST_ARM,GS2,5,3.5,4.525568,1.00356,0,W3
12,WRIST_ARM,GS2,0,3.5,3.172887,3.172887,0,W3
12,WRIST_ARM,GS2,0,7,2.647198,0.5433329,0,W3
12,WRIST_ARM,GS2,2.5,10.5,1.57322,0.319434,0,W3
12,WRIST_ARM,GS2,0,10.5,3.425272,0.5978456,0,W3
12,WRIST_ARM,GS2,2.5,7,1.740212,0.2917754,0,W3
12,WRIST_ARM,GS2,0,10.5,3.021204,0.6119043,0,W3
12,WRIST_ARM,GS2,5,10.5,3.564746,0.1384447,0,W3
12,WRIST_ARM,GS2,0,3.5,3.257806,3.257806,0,W3
12,WRIST_ARM,GS2,5,3.5,1.824102,0.709821,0,W3
12,WRIST_ARM,GS2,0,7,5.345768,0.709821,4,W3
12,WRIST_ARM,GS2,5,7,1.518511,0.3890035,0,W3
12,WRIST_ARM,GS2,0,3.5,3.577297,3.577297,0,W3
12,WRIST_ARM,GS2,0,3.5,1.544465,1.544465,0,W3
12,WRIST_ARM,GS2,5,3.5,6.891927,2.583189,1,W3
12,WRIST_ARM,GS2,0,7,1.363839,0.4139477,0,W3
12,WRIST_ARM,GS2,0,10.5,2.159117,0.5578234,0,W3
12,WRIST_ARM,GS2,0,10.5,2.213092,0.2505585,0,W3
12,WRIST_ARM,GS2,0,10.5,3.968855,0.8202447,1,W3
12,WRIST_ARM,GS2,5,7,1.657672,0.3471926,0,W3
12,WRIST_ARM,GS2,0,7,3.075726,1.378722,0,W3
12,WRIST_ARM,GS2,0,7,1.558371,0.0690725,0,W3
12,WRIST_ARM,GS2,2.5,7,2.547805,0.6675739,0,W3
12,WRIST_ARM,GS2,0,7,1.475732,0.6813328,0,W3
12,WRIST_ARM,GS2,2.5,10.5,6.292214,0.8071392,2,W3
12,WRIST_ARM,GS2,0,10.5,1.948973,0.1819323,0,W3
12,WRIST_ARM,GS2,0,7,2.981014,0.9323481,0,W3
12,WRIST_ARM,GS2,2.5,7,1.754108,0.2632911,0,W3
12,WRIST_ARM,GS2,0,7,2.382052,0.7781659,0,W3
12,WRIST_ARM,GS2,2.5,3.5,1.168709,0.2898621,0,W3
12,WRIST_ARM,GS2,0,10.5,1.977292,0.5560234,0,W3
12,WRIST_ARM,GS2,0,3.5,1.475337,1.475337,0,W3
12,WRIST_ARM,GS2,2.5,3.5,2.157811,0.5422294,0,W3
12,WRIST_ARM,GS2,0,3.5,3.299215,3.299215,0,W3
12,WRIST_ARM,GS2,5,7,8.228909,0.8777955,2,W3
12,WRIST_ARM,GS2,0,3.5,2.992722,2.992722,0,W3
12,WRIST_ARM,GS2,2.5,10.5,2.896338,0.8625655,0,W3
12,WRIST_ARM,GS2,0,10.5,1.669142,0.1376801,0,W3
12,WRIST_ARM,GS2,5,10.5,3.634686,0.6971815,0,W3
12,WRIST_ARM,GS2,0,7,2.269245,0.3744537,0,W3
12,WRIST_ARM,GS2,2.5,3.5,2.618504,0.7793534,0,W3
12,WRIST_ARM,GS2,0,3.5,1.208899,1.208899,0,W3
12,WRIST_ARM,GS2,5,3.5,6.529947,1.758051,1,W3
12,WRIST_ARM,GS2,0,10.5,1.557733,0.1802357,0,W3
12,WRIST_ARM,GS2,2.5,10.5,2.118547,0.5848244,0,W3
12,WRIST_ARM,GS2,0,10.5,1.362873,0.1239345,0,W3
12,WRIST_ARM,GS2,5,10.5,9.482431,0.4858228,0,W3
12,WRIST_ARM,GS2,0,7,1.738083,0.3733859,0,W3
12,WRIST_ARM,GS2,5,3.5,9.90087,1.173034,0,W3
12,WRIST_ARM,GS2,0,10.5,1.977038,0.2073096,0,W3
12,WRIST_ARM,GS2,5,10.5,4.361461,0.8771735,0,W3
12,WRIST_ARM,GS2,0,3.5,2.670338,2.670338,0,W3
12,WRIST_ARM,GS2,0,3.5,3.620758,3.620758,0,W3
12,WRIST_ARM,GS2,0,3.5,1.280421,0.3186935,0,W3
12,WRIST_ARM,GS2,2.5,7,4.050666,0.5000754,0,W3
2,WRIST_ARM,GS2,0,3.5,1.575913,0.7385201,1,W2
2,WRIST_ARM,GS2,5,10.5,20.95405,0.8218586,1,W2
2,WRIST_ARM,GS2,0,3.5,3.185449,3.185449,0,W2
2,WRIST_ARM,GS2,0,7,1.894256,0.5456281,0,W2
2,WRIST_ARM,GS2,5,3.5,3.603554,1.725388,0,W2
2,WRIST_ARM,GS2,0,3.5,2.78455,1.490176,0,W2
2,WRIST_ARM,GS2,5,3.5,3.801139,1.379953,0,W2
2,WRIST_ARM,GS2,0,10.5,2.578147,0.6978813,0,W2
2,WRIST_ARM,GS2,0,10.5,2.503585,0.627924,0,W2
2,WRIST_ARM,GS2,0,10.5,2.478345,0.5861464,0,W2
2,WRIST_ARM,GS2,0,7,1.670855,0.5303653,0,W2
2,WRIST_ARM,GS2,5,7,2.689693,0.7789353,0,W2
2,WRIST_ARM,GS2,0,3.5,6.959805,6.959805,1,W2
2,WRIST_ARM,GS2,0,10.5,2.492097,0.7089159,0,W2
2,WRIST_ARM,GS2,0,10.5,2.185308,0.4172827,0,W2
2,WRIST_ARM,GS2,2.5,10.5,3.719579,0.4724725,0,W2
2,WRIST_ARM,GS2,0,7,1.961452,0.7628231,0,W2
2,WRIST_ARM,GS2,2.5,3.5,1.798757,0.6536596,0,W2
2,WRIST_ARM,GS2,0,3.5,1.695054,0.5946953,0,W2
2,WRIST_ARM,GS2,2.5,7,2.565977,0.6131465,0,W2
2,WRIST_ARM,GS2,0,7,3.990692,0.6089908,1,W2
2,WRIST_ARM,GS2,0,7,2.091326,0.821206,0,W2
2,WRIST_ARM,GS2,2.5,3.5,2.713933,1.152012,0,W2
2,WRIST_ARM,GS2,0,7,2.075701,0.8077987,0,W2
2,WRIST_ARM,GS2,2.5,3.5,1.809726,0.8189128,0,W2
2,WRIST_ARM,GS2,0,3.5,1.669812,0.4972863,0,W2
2,WRIST_ARM,GS2,2.5,7,2.728803,0.5548517,0,W2
2,WRIST_ARM,GS2,0,10.5,2.072596,0.4850755,0,W2
2,WRIST_ARM,GS2,0,7,1.37952,0.4603152,0,W2
2,WRIST_ARM,GS2,5,7,3.46927,0.8644705,0,W2
2,WRIST_ARM,GS2,0,7,2.27973,0.5812833,1,W2
2,WRIST_ARM,GS2,0,7,3.259858,0.6549279,1,W2
2,WRIST_ARM,GS2,5,3.5,2.53374,1.127326,0,W2
2,WRIST_ARM,GS2,0,10.5,2.142657,0.6383961,0,W2
2,WRIST_ARM,GS2,2.5,7,2.521708,0.5563939,0,W2
2,WRIST_ARM,GS2,0,3.5,2.283854,1.294679,0,W2
2,WRIST_ARM,GS2,2.5,10.5,2.574736,0.4297805,0,W2
2,WRIST_ARM,GS2,0,3.5,1.572048,0.4977776,0,W2
2,WRIST_ARM,GS2,5,7,3.064912,0.5704762,0,W2
2,WRIST_ARM,GS2,0,3.5,2.225639,1.766605,0,W2
2,WRIST_ARM,GS2,2.5,10.5,2.338323,0.4308862,0,W2
2,WRIST_ARM,GS2,0,10.5,3.815879,0.6404186,1,W2
2,WRIST_ARM,GS2,5,10.5,3.938971,0.903035,0,W2
2,WRIST_ARM,GS2,0,10.5,2.088982,0.7497281,0,W2
2,WRIST_ARM,GS2,5,10.5,6.795331,0.8487916,0,W2
2,WRIST_ARM,GS2,0,3.5,1.420194,0.8487916,5,W2
2,WRIST_ARM,GS2,0,10.5,1.90742,0.5843611,0,W2
2,WRIST_ARM,GS2,2.5,3.5,1.798433,0.5841116,0,W2
2,WRIST_ARM,GS2,0,3.5,1.862698,1.09658,0,W2
2,WRIST_ARM,GS2,0,10.5,1.616075,0.3758851,0,W2
2,WRIST_ARM,GS2,2.5,10.5,3.81535,0.4458404,1,W2
2,WRIST_ARM,GS2,0,10.5,1.739258,0.5420311,0,W2
2,WRIST_ARM,GS2,2.5,7,1.588524,0.4042488,0,W2
2,WRIST_ARM,GS2,0,10.5,1.741356,0.610546,0,W2
2,WRIST_ARM,GS2,5,7,3.089307,0.6931342,1,W2
2,WRIST_ARM,GS2,0,7,1.890686,0.7497571,0,W2
2,WRIST_ARM,GS2,2.5,3.5,1.714181,0.5996909,0,W2
2,WRIST_ARM,GS2,0,3.5,1.322148,0.5007968,0,W2
2,WRIST_ARM,GS2,2.5,10.5,2.56139,0.2369212,1,W2
2,WRIST_ARM,GS2,0,3.5,1.51896,0.6956484,0,W2
2,WRIST_ARM,GS2,5,3.5,2.480064,0.9320293,0,W2
2,WRIST_ARM,GS2,0,7,2.34962,0.8589222,0,W2
2,WRIST_ARM,GS2,5,3.5,3.803355,1.69936,1,W2
