,participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time_o,checkpoint_time,object_view_time,,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
,3,WRIST_ARM,GS2,G,5,10.5,6.852125,6.852125,0.4303489,,4,0.3209227,0.3209227,9.979996,-4.972119,327.3952,W3,C2,22
,3,WRIST_ARM,GS2,G,0,7.5,1.54304,1.54304,0.5541638,,0,0.255264,0.255264,7.031301,4.592744,17.81194,W3,C2,23
,3,WRIST_ARM,GS2,G,5,10.5,3.816537,3.816537,0.3477502,,2,0.255264,0.255264,9.981606,-4.97541,329.3489,W3,C2,24
,3,WRIST_ARM,GS2,G,0,7.5,1.640629,1.640629,0.6938717,,0,0.2316353,0.2316353,7.038022,4.60288,19.60916,W3,C2,25
,3,WRIST_ARM,GS2,G,0,10.5,1.728341,1.728341,0.3757646,,0,0.2823313,0.3371678,0.4765536,-0.1804135,348.7288,W3,C2,26
,3,WRIST_ARM,GS2,G,0,7.5,1.641508,1.641508,0.7773059,,0,0.2948923,0.2948923,6.964746,-0.2724099,359.9067,W3,C2,27
,3,WRIST_ARM,GS2,G,5,10.5,1.992435,1.992435,0.208351,,0,0.3937868,0.3937868,9.98176,-4.953562,329.3568,W3,C2,28
,3,WRIST_ARM,GS2,G,0,7.5,1.682218,1.682218,0.6518562,,0,0.2784619,0.2690237,7.022161,4.598291,20.49022,W3,C2,29
,3,WRIST_ARM,GS2,G,5,10.5,2.844516,2.844516,0.5162569,,1,0.248568,0.3140611,0.4912693,0.0532999,328.0801,W3,C2,30
,4,WRIST_ARM,GS2,G,0,7.5,2.419013,2.419013,1.333654,,4,0.300485,0.300485,7.207844,-0.08711243,331.7986,W3,C2,1
,4,WRIST_ARM,GS2,G,5,10.5,3.28485,3.28485,0.55756,,0,0.3243335,0.3243335,10.12502,-5.001976,319.7923,W3,C2,2
,4,WRIST_ARM,GS2,G,0,10.5,8.118128,8.118128,1.072358,,3,0.295426,0.295426,10.18126,4.911223,338.829,W3,C2,3
,4,WRIST_ARM,GS2,G,0,10.5,6.626828,6.626828,0.8078939,,2,0.295426,0.295426,10.07878,-0.1839368,348.3103,W3,C2,4
,4,WRIST_ARM,GS2,G,5,10.5,6.488475,6.488475,1.252315,,0,0.295426,0.295426,10.07547,-4.989043,324.8141,W3,C2,5
,4,WRIST_ARM,GS2,G,0,7.5,3.368143,3.368143,1.237588,,0,0.3325645,0.3325645,7.146077,4.641846,18.70588,W3,C2,6
,4,WRIST_ARM,GS2,G,5,10.5,3.022889,3.022889,0.570702,,0,0.3325645,0.3325645,10.1324,-4.973392,326.3319,W3,C2,7
,4,WRIST_ARM,GS2,G,0,10.5,2.57294,2.57294,1.283603,,0,0.2945609,0.2945609,10.06224,4.659202,14.91226,W3,C2,8
,4,WRIST_ARM,GS2,G,0,7.5,3.341607,3.341607,1.15447,,0,0.2945609,0.2945609,7.139558,-0.1791909,354.7806,W3,C2,9
,4,WRIST_ARM,GS2,G,0,10.5,3.997182,3.997182,1.51858,,0,0.3144526,0.3144526,9.995193,-0.1662873,352.9286,W3,C2,10
,4,WRIST_ARM,GS2,G,5,10.5,6.739678,6.739678,0.7228808,,0,0.2984275,12.09137,10.12849,-4.962691,325.7842,W3,C2,11
,4,WRIST_ARM,GS2,G,0,10.5,4.4665,4.4665,1.223498,,0,0.3583419,0.3583419,10.07618,4.688105,11.87986,W3,C2,12
,4,WRIST_ARM,GS2,G,5,10.5,2.591979,2.591979,0.5151633,,0,0.2756462,0.2756462,10.1142,-4.982351,327.4412,W3,C2,13
,4,WRIST_ARM,GS2,G,0,10.5,4.243527,4.243527,0.929947,,0,0.2804508,0.2348146,10.08032,4.686785,12.37415,W3,C2,14
,4,WRIST_ARM,GS2,G,0,10.5,4.848537,4.848537,0.7506659,,0,0.2890075,0.2890075,0.3910981,-0.135637,350.9026,W3,C2,15
,4,WRIST_ARM,GS2,G,5,7.5,2.712314,2.712314,0.638777,,0,0.2248889,14.9326,7.104041,-5.032998,328.6675,W3,C2,16
,4,WRIST_ARM,GS2,G,0,7.5,3.648792,3.648792,3.648792,,0,0.2248889,14.9326,0.2894752,-0.2626611,6.433905,W3,C2,17
,4,WRIST_ARM,GS2,G,5,7.5,3.076566,3.076566,1.182948,,0,0.3642177,0.3533189,7.031554,-4.997617,326.6555,W3,C2,18
,4,WRIST_ARM,GS2,G,0,10.5,2.741018,2.741018,0.8479026,,0,0.2694414,0.2694414,10.11744,4.783198,357.6122,W3,C2,19
,4,WRIST_ARM,GS2,G,0,7.5,2.759159,2.759159,0.4604796,,0,0.3587919,3.125031,7.141084,-0.2403932,357.7082,W3,C2,20
,4,WRIST_ARM,GS2,G,5,7.5,5.000518,5.000518,0.9453828,,0,0.2910938,10.32932,0.3109106,0.06170511,320.2054,W3,C2,21
,4,WRIST_ARM,GS2,G,0,7.5,2.249919,2.249919,1.149955,,0,0.2910938,10.32932,7.109048,4.614084,23.61502,W3,C2,22
,4,WRIST_ARM,GS2,G,0,7.5,3.080248,3.080248,0.612186,,0,0.2910938,10.32932,7.147157,-0.1549797,348.1349,W3,C2,23
,4,WRIST_ARM,GS2,G,0,10.5,2.770725,2.770725,0.7770084,,0,0.2910938,10.32932,0.4868421,-0.1873934,354.4597,W3,C2,24
,4,WRIST_ARM,GS2,G,5,7.5,6.099139,6.099139,0.7366261,,0,0.2910938,10.32932,7.189651,-4.956306,317.3293,W3,C2,25
,4,WRIST_ARM,GS2,G,0,7.5,2.434473,2.434473,1.055926,,0,0.2308685,0.2308685,7.054889,4.610405,25.37266,W3,C2,26
,4,WRIST_ARM,GS2,G,0,7.5,2.21542,2.21542,0.6679823,,0,0.2308685,0.2308685,7.142811,-0.1660877,351.7507,W3,C2,27
,4,WRIST_ARM,GS2,G,0,10.5,2.281418,2.281418,0.4573718,,0,0.3534773,0.3042446,9.998177,-0.2023711,356.2575,W3,C2,28
,4,WRIST_ARM,GS2,G,0,7.5,2.607309,2.607309,0.7680581,,0,0.2443655,0.2443655,0.3435827,-0.1832107,354.0436,W3,C2,29
,4,WRIST_ARM,GS2,G,5,7.5,2.781162,2.781162,0.4425461,,0,0.2443655,0.2443655,7.097278,-5.033588,325.3452,W3,C2,30
,4,WRIST_ARM,GS2,G,0,10.5,5.538389,5.538389,0.4425461,,6,0.3265164,3.022047,10.14968,-0.1146584,340.466,W3,C2,1
,4,WRIST_ARM,GS2,G,0,10.5,2.325694,2.325694,0.4601222,,0,0.3694126,0.3694126,10.122,-0.1923726,349.0133,W3,C2,2
,4,WRIST_ARM,GS2,G,5,10.5,4.499194,4.499194,0.6669249,,0,0.2650594,0.3196158,10.15392,-4.949846,316.3471,W3,C2,3
,4,WRIST_ARM,GS2,G,0,10.5,3.75908,3.75908,1.222565,,0,0.3485298,0.2451222,10.1124,4.687306,7.21166,W3,C2,4
,4,WRIST_ARM,GS2,G,5,7.5,6.151515,6.151515,0.3474198,,0,0.3485298,0.2451222,7.226243,-4.990227,315.4859,W3,C2,5
,4,WRIST_ARM,GS2,G,0,10.5,2.868704,2.868704,0.7369716,,0,0.3485298,0.2451222,10.09771,4.6782,7.789325,W3,C2,6
,4,WRIST_ARM,GS2,G,0,7.5,2.671926,2.671926,0.7785603,,0,0.2690507,2.483738,7.167943,-0.1354311,339.6996,W3,C2,7
,4,WRIST_ARM,GS2,G,0,7.5,2.868154,2.868154,0.6543365,,0,0.2949492,0.2949492,7.042028,-0.2477704,358.279,W3,C2,8
,4,WRIST_ARM,GS2,G,5,10.5,4.944272,4.944272,0.5560443,,0,0.2949492,0.2949492,10.11286,-4.962796,320.8168,W3,C2,9
,4,WRIST_ARM,GS2,G,0,10.5,3.116882,3.116882,1.180467,,1,0.2949492,0.2949492,10.07895,4.710405,8.480762,W3,C2,10
,4,WRIST_ARM,GS2,G,0,10.5,3.050241,3.050241,0.5424766,,0,0.231384,0.231384,10.12555,-0.105736,338.8416,W3,C2,11
,4,WRIST_ARM,GS2,G,5,10.5,8.533616,8.533616,0.6252012,,2,0.231384,0.231384,10.09917,-5.043831,324.0461,W3,C2,12
,4,WRIST_ARM,GS2,G,0,7.5,5.207567,5.207567,1.309255,,2,0.231384,0.231384,7.180045,4.832577,349.4962,W3,C2,13
,4,WRIST_ARM,GS2,G,5,7.5,10.9431,10.9431,0.6670725,,1,0.231384,0.231384,7.121993,-5.007102,321.561,W3,C2,14
,4,WRIST_ARM,GS2,G,0,7.5,10.30248,10.30248,1.834426,,3,0.231384,0.231384,7.151174,4.860124,352.4523,W3,C2,15
,4,WRIST_ARM,GS2,G,5,10.5,4.884812,4.884812,0.722285,,1,0.231384,0.231384,10.05236,-4.998958,326.2951,W3,C2,16
,4,WRIST_ARM,GS2,G,0,7.5,3.497423,3.497423,1.295098,,0,0.3686644,0.3686644,0.2867852,-0.221424,4.649565,W3,C2,17
,4,WRIST_ARM,GS2,G,0,10.5,2.338121,2.338121,0.5972131,,0,0.2323806,0.3265054,10.10472,-0.1864419,352.4007,W3,C2,18
,4,WRIST_ARM,GS2,G,0,10.5,4.233075,4.233075,1.25192,,0,0.2883517,2.842057,10.13402,-0.1320063,347.7984,W3,C2,19
,4,WRIST_ARM,GS2,G,5,7.5,4.60463,4.60463,0.8480927,,0,0.3231727,0.3231727,7.091889,-5.040059,327.0525,W3,C2,20
,4,WRIST_ARM,GS2,G,0,10.5,3.21869,3.21869,0.8763465,,0,0.2713378,0.2713378,10.18661,4.848207,352.0125,W3,C2,21
,4,WRIST_ARM,GS2,G,0,7.5,2.659026,2.659026,0.7349001,,0,0.2713378,0.2713378,7.054676,-0.2005397,355.6811,W3,C2,22
,4,WRIST_ARM,GS2,G,0,7.5,2.048619,2.048619,0.6394381,,0,0.2807927,0.2807927,0.3256843,-0.1235456,341.6581,W3,C2,23
,4,WRIST_ARM,GS2,G,5,7.5,5.09371,5.09371,0.4584469,,3,0.2710225,0.2710225,7.064926,-4.947628,326.5359,W3,C2,24
,4,WRIST_ARM,GS2,G,0,7.5,3.717074,3.717074,1.168663,,0,0.2887562,2.27318,7.183442,4.865858,348.0911,W3,C2,25
,4,WRIST_ARM,GS2,G,0,7.5,3.564444,3.564444,0.8356356,,0,0.2767628,0.3855136,7.152619,-0.1549619,343.4867,W3,C2,26
,4,WRIST_ARM,GS2,G,0,7.5,6.725981,6.725981,0.9460776,,0,0.2324272,0.2324272,0.3196964,-0.08533716,338.4567,W3,C2,27
,4,WRIST_ARM,GS2,G,5,10.5,3.576691,3.576691,0.5965214,,0,0.2268892,0.2268892,0.4195263,-0.01829958,326.8601,W3,C2,28
,4,WRIST_ARM,GS2,G,0,10.5,4.024558,4.024558,1.279628,,1,0.273328,2.780915,0.3185377,-0.08873391,345.7759,W3,C2,29
,4,WRIST_ARM,GS2,G,5,7.5,2.852725,2.852725,0.6799425,,0,0.273328,2.780915,7.071448,-5.000448,326.5466,W3,C2,30
,5,WRIST_ARM,GS2,G,0,7.5,5.151223,5.151223,3.742873,,1,0.2622262,0.2622262,7.048911,-0.02989304,359.6078,W3,C2,1
,5,WRIST_ARM,GS2,G,5,10.5,3.886954,3.886954,0.3471246,,0,0.2792855,12.35613,0.4365199,0.236814,326.8729,W3,C2,2
,5,WRIST_ARM,GS2,G,0,7.5,3.810749,3.810749,1.262612,,0,0.2792855,12.35613,7.208546,4.81766,11.97836,W3,C2,3
,5,WRIST_ARM,GS2,G,5,7.5,3.385128,3.385128,1.00233,,0,0.2792855,12.35613,7.19148,-4.79995,327.084,W3,C2,4
,5,WRIST_ARM,GS2,G,0,10.5,2.842327,2.842327,1.000793,,0,0.2792855,12.35613,0.3728386,-0.1649779,2.148694,W3,C2,5
,5,WRIST_ARM,GS2,G,5,10.5,6.458762,6.458762,0.7776427,,2,0.2776932,12.24689,10.21735,-4.814309,323.6195,W3,C2,6
,5,WRIST_ARM,GS2,G,0,10.5,3.798761,3.798761,1.305735,,0,0.317883,0.317883,10.16242,4.804913,3.714622,W3,C2,7
,5,WRIST_ARM,GS2,G,5,10.5,4.275045,4.275045,0.6124829,,0,0.3325097,12.16865,10.2191,-4.800391,328.0469,W3,C2,8
,5,WRIST_ARM,GS2,G,0,7.5,3.270667,3.270667,1.028773,,0,0.3183746,0.3183746,7.211691,4.783427,14.52535,W3,C2,9
,5,WRIST_ARM,GS2,G,5,10.5,5.766236,5.766236,0.7517473,,1,0.3183746,0.3183746,10.20219,-4.74952,323.8615,W3,C2,10
,5,WRIST_ARM,GS2,G,0,10.5,3.229739,3.229739,1.028004,,0,0.3212284,0.3212284,0.39128,-0.2008921,8.412087,W3,C2,11
,5,WRIST_ARM,GS2,G,0,10.5,2.521418,2.521418,0.6390661,,0,0.2437376,2.973421,10.2136,0.02989197,343.893,W3,C2,12
,5,WRIST_ARM,GS2,G,5,7.5,2.337548,2.337548,0.6654707,,0,0.2437376,2.973421,0.4423195,0.1328716,323.8725,W3,C2,13
,5,WRIST_ARM,GS2,G,0,10.5,3.382361,3.382361,1.280568,,0,0.3018002,0.2928299,10.24056,4.942465,356.3545,W3,C2,14
,5,WRIST_ARM,GS2,G,0,7.5,2.798627,2.798627,0.65378,,0,0.2474056,0.2474056,7.153134,-0.0729028,346.5075,W3,C2,15
,5,WRIST_ARM,GS2,G,5,7.5,2.158004,2.158004,0.6117737,,0,0.2474056,0.2474056,7.237481,-4.803991,328.0149,W3,C2,16
,5,WRIST_ARM,GS2,G,0,7.5,2.658574,2.658574,2.658574,,0,0.2474056,0.2474056,7.200122,4.80826,12.47858,W3,C2,17
,5,WRIST_ARM,GS2,G,0,10.5,2.757441,2.757441,0.8354608,,0,0.2474056,0.2474056,10.23055,0.03764522,343.6034,W3,C2,18
,5,WRIST_ARM,GS2,G,0,10.5,2.922853,2.922853,0.5837375,,0,0.2865279,0.2971459,10.08511,-0.02442431,343.8672,W3,C2,19
,5,WRIST_ARM,GS2,G,5,10.5,5.235694,5.235694,0.5570099,,0,0.2993782,12.49829,10.18143,-4.747215,323.3548,W3,C2,20
,5,WRIST_ARM,GS2,G,0,10.5,2.600554,2.600554,0.852469,,0,0.269273,0.269273,10.1239,4.821623,4.986578,W3,C2,21
,5,WRIST_ARM,GS2,G,5,7.5,2.229281,2.229281,0.5707304,,0,0.3148715,14.83172,7.232618,-4.839766,324.288,W3,C2,22
,5,WRIST_ARM,GS2,G,0,7.5,2.61697,2.61697,0.9727322,,0,0.3086275,0.3086275,7.190996,4.787466,10.83603,W3,C2,23
,5,WRIST_ARM,GS2,G,0,10.5,3.552521,3.552521,0.8500638,,0,0.2646206,2.940675,10.23017,0.0517422,344.4555,W3,C2,24
,5,WRIST_ARM,GS2,G,0,7.5,2.881047,2.881047,0.8888887,,0,0.2781149,0.2781149,7.127553,-0.0964396,349.2379,W3,C2,25
,5,WRIST_ARM,GS2,G,0,10.5,7.810865,7.810865,0.542343,,1,0.2397796,3.779852,10.12343,0.05725718,353.2236,W3,C2,26
,5,WRIST_ARM,GS2,G,0,7.5,2.519614,2.519614,0.5297643,,0,0.2237564,0.2237564,0.4356334,-0.1029463,356.2161,W3,C2,27
,5,WRIST_ARM,GS2,G,0,7.5,4.60831,4.60831,0.7379754,,1,0.2237564,0.2237564,7.190298,0.0189513,350.878,W3,C2,28
,5,WRIST_ARM,GS2,G,0,7.5,3.146286,3.146286,0.6801727,,0,0.3397701,2.736691,7.152308,-0.1231253,353.0495,W3,C2,29
,5,WRIST_ARM,GS2,G,5,7.5,1.923008,1.923008,0.8500015,,0,0.3397701,2.736691,0.3418464,0.1528478,325.2942,W3,C2,30
,5,WRIST_ARM,GS2,G,0,7.5,1.780217,1.780217,0.8500015,,0,0.3397701,2.736691,7.174725,-0.1277142,340.8065,W3,C2,1
,5,WRIST_ARM,GS2,G,0,10.5,4.861756,4.861756,0.6824183,,0,0.3397701,2.736691,10.13829,-0.02232945,338.5676,W3,C2,2
,5,WRIST_ARM,GS2,G,0,7.5,2.811281,2.811281,0.750482,,0,0.3397701,2.736691,7.164848,-0.09478688,339.7046,W3,C2,3
,5,WRIST_ARM,GS2,G,5,10.5,2.828172,2.828172,0.4726245,,0,0.2704381,12.19464,0.4113079,0.1002069,324.3419,W3,C2,4
,5,WRIST_ARM,GS2,G,0,10.5,2.935717,2.935717,0.9166595,,0,0.3661044,0.3661044,0.3730033,-0.1782039,359.174,W3,C2,5
,5,WRIST_ARM,GS2,G,5,10.5,4.095072,4.095072,0.6122415,,0,0.3561981,0.3561981,10.21041,-4.88936,322.8194,W3,C2,6
,5,WRIST_ARM,GS2,G,0,10.5,2.909936,2.909936,0.9724994,,0,0.3561981,0.3561981,0.3749388,-0.185488,1.412477,W3,C2,7
,5,WRIST_ARM,GS2,G,5,7.5,3.755871,3.755871,0.5833384,,0,0.3561981,0.3561981,0.3746255,0.1098967,322.1387,W3,C2,8
,5,WRIST_ARM,GS2,G,0,10.5,3.703129,3.703129,1.169403,,1,0.3502007,0.3502007,10.14332,4.82269,359.0817,W3,C2,9
,5,WRIST_ARM,GS2,G,0,7.5,3.370994,3.370994,0.7659626,,0,0.3502007,0.3502007,7.209917,-0.01146245,338.4927,W3,C2,10
,5,WRIST_ARM,GS2,G,5,7.5,2.589139,2.589139,1.041948,,0,0.3502007,0.3502007,7.131521,-4.879337,321.914,W3,C2,11
,5,WRIST_ARM,GS2,G,0,10.5,3.67678,3.67678,1.685162,,0,0.2088914,0.4263716,0.3405185,-0.06597257,344.6778,W3,C2,12
,5,WRIST_ARM,GS2,G,5,10.5,3.244217,3.244217,0.8751668,,0,0.2088914,0.4263716,0.4373597,0.07658958,320.6441,W3,C2,13
,5,WRIST_ARM,GS2,G,0,10.5,3.578568,3.578568,1.238776,,0,0.2088914,0.4263716,0.3313314,-0.08622086,348.3408,W3,C2,14
,5,WRIST_ARM,GS2,G,0,7.5,2.852072,2.852072,0.7628198,,0,0.2088914,0.4263716,7.164752,-0.1026931,342.8316,W3,C2,15
,5,WRIST_ARM,GS2,G,5,7.5,3.42649,3.42649,0.5982462,,1,0.2839433,0.2839433,7.225022,-4.885636,319.7488,W3,C2,16
,5,WRIST_ARM,GS2,G,0,10.5,3.269273,3.269273,0.9579247,,0,0.2839433,0.2839433,10.15928,4.838769,352.624,W3,C2,17
,5,WRIST_ARM,GS2,G,0,7.5,3.790049,3.790049,0.7668735,,0,0.2839433,0.2839433,0.3373612,0.001223207,334.0525,W3,C2,18
,5,WRIST_ARM,GS2,G,0,7.5,2.281486,2.281486,0.5826513,,0,0.3463131,0.3463131,0.3587213,-0.09620583,340.8065,W3,C2,19
,5,WRIST_ARM,GS2,G,0,7.5,3.939448,3.939448,0.5003393,,0,0.3463131,0.3463131,7.22479,-0.03957224,340.5191,W3,C2,20
,5,WRIST_ARM,GS2,G,0,7.5,1.921304,1.921304,0.6945516,,0,0.3387782,0.3387782,0.366639,-0.1003263,342.6318,W3,C2,21
,5,WRIST_ARM,GS2,G,5,10.5,5.237388,5.237388,0.5154972,,4,0.2813848,12.23875,0.3841423,0.1576972,325.0068,W3,C2,22
,5,WRIST_ARM,GS2,G,0,7.5,2.293108,2.293108,2.293108,,0,0.2421266,0.2421266,7.255461,4.822131,3.603666,W3,C2,23
,5,WRIST_ARM,GS2,G,0,10.5,5.446437,5.446437,0.5990483,,1,0.2382545,0.2382545,0.4673581,0.02832723,351.6104,W3,C2,24
,5,WRIST_ARM,GS2,G,5,7.5,4.399347,4.399347,1.403755,,2,0.2382545,0.2382545,0.453093,0.153791,322.2839,W3,C2,25
,5,WRIST_ARM,GS2,G,0,10.5,2.241615,2.241615,1.420491,,0,0.2382545,0.2382545,10.1639,4.92635,354.4351,W3,C2,26
,5,WRIST_ARM,GS2,G,0,7.5,2.352105,2.352105,0.8750244,,0,0.2382545,0.2382545,7.114603,-0.09354222,351.9771,W3,C2,27
,5,WRIST_ARM,GS2,G,5,10.5,4.56721,4.56721,0.6121618,,0,0.2382545,0.2382545,10.12379,-4.804148,324.4339,W3,C2,28
,5,WRIST_ARM,GS2,G,0,10.5,3.103552,3.103552,0.8876933,,1,0.2382545,0.2382545,0.383676,-0.1929953,3.024872,W3,C2,29
,5,WRIST_ARM,GS2,G,5,7.5,3.03746,3.03746,0.5426365,,0,0.4133641,0.4133641,7.184272,-4.889625,324.6333,W3,C2,30
,6,WRIST_ARM,GS2,G,0,10.5,2.99817,2.99817,0.6822551,,2,0.3262029,0.3262029,9.997276,-0.165635,353.5153,W3,C2,1
,6,WRIST_ARM,GS2,G,0,10.5,1.913487,1.913487,0.1799195,,0,0.3090264,0.2880166,10.03753,-0.1339695,347.3945,W3,C2,2
,6,WRIST_ARM,GS2,G,5,10.5,1.973052,1.973052,0.7227545,,0,0.3090264,0.2880166,9.890533,-4.994507,332.3846,W3,C2,3
,6,WRIST_ARM,GS2,G,0,7.5,1.485078,1.485078,0.4557362,,0,0.210831,0.210831,7.122631,4.68818,12.719,W3,C2,4
,6,WRIST_ARM,GS2,G,0,10.5,2.638181,2.638181,0.5829892,,1,0.2781173,3.619543,9.867204,-0.1839509,357.3671,W3,C2,5
,6,WRIST_ARM,GS2,G,5,7.5,2.072263,2.072263,0.3182579,,0,0.2781173,3.619543,7.070158,-4.974375,321.9194,W3,C2,6
,6,WRIST_ARM,GS2,G,0,10.5,2.745658,2.745658,0.4550999,,1,0.2272552,2.294661,9.924855,4.679727,16.83303,W3,C2,7
,6,WRIST_ARM,GS2,G,5,10.5,3.833783,3.833783,0.4020992,,1,0.2272552,2.294661,10.01992,-4.958741,328.9409,W3,C2,8
,6,WRIST_ARM,GS2,G,0,7.5,1.52599,1.52599,0.3879784,,0,0.2471674,2.294737,7.023142,4.621665,19.83833,W3,C2,9
,6,WRIST_ARM,GS2,G,0,10.5,1.262014,1.262014,0.138629,,0,0.2409061,2.797897,10.03188,-0.1334152,351.3427,W3,C2,10
,6,WRIST_ARM,GS2,G,0,10.5,2.58458,2.58458,0.4316051,,0,0.3278492,0.3278492,9.927706,-0.1526859,354.1119,W3,C2,11
,6,WRIST_ARM,GS2,G,0,7.5,1.416932,1.416932,0.4842869,,0,0.3278492,0.3278492,7.063557,-0.1246889,349.861,W3,C2,12
,6,WRIST_ARM,GS2,G,0,10.5,1.372588,1.372588,0.3733145,,0,0.2576204,3.456777,9.90193,-0.1527946,355.9151,W3,C2,13
,6,WRIST_ARM,GS2,G,0,7.5,1.306396,1.306396,0.3331661,,0,0.2329523,0.2329523,7.029136,-0.1658802,355.0101,W3,C2,14
,6,WRIST_ARM,GS2,G,5,7.5,1.873973,1.873973,0.4295301,,1,0.2326276,0.2326276,6.947658,-4.982314,329.6015,W3,C2,15
,6,WRIST_ARM,GS2,G,0,10.5,2.762736,2.762736,0.4975798,,0,0.3205121,0.2922286,10.03382,4.7534,3.029032,W3,C2,16
,6,WRIST_ARM,GS2,G,5,7.5,2.083624,2.083624,0.4161298,,0,0.3205121,0.2922286,6.913947,-4.992531,330.6905,W3,C2,17
,6,WRIST_ARM,GS2,G,0,7.5,1.582964,1.582964,0.4849768,,0,0.3205121,0.2922286,7.09823,4.67994,15.84888,W3,C2,18
,6,WRIST_ARM,GS2,G,5,7.5,3.568153,3.568153,0.2906665,,2,0.290265,0.290265,6.96901,-5.014831,328.6228,W3,C2,19
,6,WRIST_ARM,GS2,G,0,7.5,1.791434,1.791434,0.359041,,0,0.3442897,2.23757,7.091845,4.668916,13.51869,W3,C2,20
,6,WRIST_ARM,GS2,G,5,10.5,1.555169,1.555169,0.4706496,,0,0.3442897,2.23757,9.875641,-5.025582,329.1659,W3,C2,21
,6,WRIST_ARM,GS2,G,0,7.5,1.33303,1.33303,0.4283479,,0,0.2516797,2.192776,7.10189,4.638803,15.95359,W3,C2,22
,6,WRIST_ARM,GS2,G,0,7.5,2.971403,2.971403,0.2771313,,2,0.234808,0.234808,6.969471,-0.2519054,1.429849,W3,C2,23
,6,WRIST_ARM,GS2,G,5,10.5,1.749833,1.749833,0.3317812,,0,0.2842265,0.2842265,10.02739,-4.965523,323.1162,W3,C2,24
,6,WRIST_ARM,GS2,G,0,10.5,1.623881,1.623881,0.4562119,,0,0.2543458,2.475595,9.953783,4.682579,12.77776,W3,C2,25
,6,WRIST_ARM,GS2,G,0,7.5,1.667427,1.667427,0.2489893,,1,0.2543458,2.475595,0.4205532,-0.1751473,354.1544,W3,C2,26
,6,WRIST_ARM,GS2,G,5,10.5,1.831735,1.831735,0.469888,,0,0.2543458,2.475595,9.8773,-4.979434,329.4363,W3,C2,27
,6,WRIST_ARM,GS2,G,0,7.5,3.58365,3.58365,0.749172,,0,0.2139219,0.2139219,0.3125314,-0.3063643,5.921655,W3,C2,28
,6,WRIST_ARM,GS2,G,0,10.5,2.122835,2.122835,0.3170379,,0,0.2962494,0.280121,9.927859,-0.1657405,355.6578,W3,C2,29
,6,WRIST_ARM,GS2,G,5,7.5,1.459829,1.459829,0.3746591,,0,0.2848667,0.2848667,7.036223,-4.961779,325.8577,W3,C2,30
,6,WRIST_ARM,GS2,G,0,7.5,2.259527,2.259527,0.3746591,,1,0.2575411,0.3649488,7.016362,-0.2271043,0.07487768,W3,C2,1
,6,WRIST_ARM,GS2,G,0,10.5,2.872116,2.872116,0.2351868,,1,0.2575411,0.3649488,10.04923,-0.1019766,341.8929,W3,C2,2
,6,WRIST_ARM,GS2,G,5,10.5,3.43108,3.43108,0.653253,,1,0.2536157,0.2536157,0.5516962,-0.006085873,330.6159,W3,C2,3
,6,WRIST_ARM,GS2,G,0,7.5,1.636944,1.636944,0.3728696,,0,0.2373136,2.301552,7.09442,4.698999,9.166776,W3,C2,4
,6,WRIST_ARM,GS2,G,5,10.5,2.679556,2.679556,0.4726007,,1,0.2373136,2.301552,9.875827,-5.00657,330.1563,W3,C2,5
,6,WRIST_ARM,GS2,G,0,10.5,2.181897,2.181897,0.4580961,,0,0.2940206,2.597132,0.3714525,-0.2296849,0.1949681,W3,C2,6
,6,WRIST_ARM,GS2,G,5,7.5,1.85933,1.85933,0.3738176,,0,0.2940206,2.597132,6.966945,-4.984892,327.8263,W3,C2,7
,6,WRIST_ARM,GS2,G,0,10.5,1.818053,1.818053,0.3054512,,0,0.3641587,2.474137,10.0432,4.773767,358.9282,W3,C2,8
,6,WRIST_ARM,GS2,G,5,7.5,1.54072,1.54072,0.6255305,,0,0.3641587,2.474137,0.5439196,-0.000233173,329.7237,W3,C2,9
,6,WRIST_ARM,GS2,G,0,10.5,2.015803,2.015803,0.3613647,,0,0.2470109,2.642878,10.02139,4.766031,357.6021,W3,C2,10
,6,WRIST_ARM,GS2,G,0,10.5,1.804306,1.804306,0.3180914,,0,0.2147048,3.60225,0.4786267,-0.1749771,351.0108,W3,C2,11
,6,WRIST_ARM,GS2,G,0,10.5,1.458735,1.458735,0.2772872,,0,0.2147048,3.60225,10.03962,-0.1389408,345.1247,W3,C2,12
,6,WRIST_ARM,GS2,G,0,7.5,1.998093,1.998093,0.4426981,,1,0.3137712,0.3137712,6.949203,-0.2404133,1.307494,W3,C2,13
,6,WRIST_ARM,GS2,G,5,7.5,3.000389,3.000389,0.651359,,2,0.3137712,0.3137712,7.032555,-4.97326,325.7508,W3,C2,14
,6,WRIST_ARM,GS2,G,0,10.5,1.84505,1.84505,0.4978506,,0,0.2764595,0.3638358,9.987934,4.694813,12.04053,W3,C2,15
,6,WRIST_ARM,GS2,G,0,7.5,1.376789,1.376789,0.2632825,,0,0.2764595,0.3638358,7.057906,-0.1670717,351.3936,W3,C2,16
,6,WRIST_ARM,GS2,G,0,7.5,2.511526,2.511526,0.332607,,1,0.2764595,0.3638358,6.984538,-0.230437,1.196881,W3,C2,17
,6,WRIST_ARM,GS2,G,5,10.5,3.639331,3.639331,0.2634505,,2,0.2764595,0.3638358,10.05912,-4.962153,326.001,W3,C2,18
