participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
14,WRIST_ARM,GS2,G,0,7.5,1.352366,0,0.1933661,2.705981,7.00385,-0.165735,356.1304,W3,C4,9
14,WRIST_ARM,GS2,G,0,10.5,1.724273,0,0.3337966,0.2302072,9.907774,-0.1184254,351.9049,W3,C4,10
14,WRIST_ARM,GS2,G,5,10.5,3.134395,0,0.3337966,0.2302072,9.983014,-4.859613,327.2333,W3,C4,11
14,WRIST_ARM,GS2,G,0,10.5,1.863099,0,0.3352036,0.3352036,9.876448,4.678234,15.76559,W3,C4,12
14,WRIST_ARM,GS2,G,0,10.5,2.883464,1,0.3073106,0.3073106,9.988233,-0.1076447,351.7874,W3,C4,13
14,WRIST_ARM,GS2,G,0,10.5,1.794357,0,0.2289497,0.2289497,9.841072,-0.1069777,352.728,W3,C4,14
14,WRIST_ARM,GS2,G,5,10.5,2.551243,0,0.2685608,12.41526,0.5085438,0.1514359,324.2203,W3,C4,15
14,WRIST_ARM,GS2,G,0,10.5,2.098223,0,0.2685608,12.41526,9.814796,4.677588,15.67179,W3,C4,16
14,WRIST_ARM,GS2,G,0,7.5,3.469114,1,0.2897694,5.24269,7.010075,-0.1803581,353.0367,W3,C4,17
14,WRIST_ARM,GS2,G,5,10.5,2.532432,0,0.2897694,5.24269,9.905623,-4.874168,325.7777,W3,C4,18
14,WRIST_ARM,GS2,G,0,7.5,2.367795,0,0.2637721,0.2637721,7.089767,4.686497,14.82374,W3,C4,19
14,WRIST_ARM,GS2,G,5,7.5,1.86416,0,0.2637721,0.2637721,6.949167,-4.891808,324.5917,W3,C4,20
14,WRIST_ARM,GS2,G,0,10.5,2.146655,0,0.2637721,0.2637721,0.4022354,-0.288306,2.651199,W3,C4,21
14,WRIST_ARM,GS2,G,5,7.5,2.67057,0,0.2637721,0.2637721,6.887722,-4.918656,320.6291,W3,C4,22
14,WRIST_ARM,GS2,G,0,7.5,1.978558,0,0.3244376,0.2275541,7.05949,4.631762,15.81403,W3,C4,23
14,WRIST_ARM,GS2,G,5,7.5,2.227077,0,0.3035873,14.90766,0.5981421,0.07199669,322.1537,W3,C4,24
14,WRIST_ARM,GS2,G,0,10.5,2.381691,0,0.3260966,0.3260966,10.02507,4.710879,4.649481,W3,C4,25
